TIME,TAG,TAG_DESC,ALARM,ALARM_DESC,STATE
2018-03-17 17:30:39.3039,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-17 17:31:15.3115,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-17 17:31:51.3151,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-17 17:32:27.3227,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-17 17:33:39.3339,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-17 17:35:27.3527,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-17 17:36:03.363,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-17 17:36:39.3639,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-17 17:37:15.3715,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-17 17:37:51.3751,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-17 17:38:27.3827,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-17 17:43:51.4351,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-17 17:44:27.4427,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-17 17:48:03.483,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-17 17:48:39.4839,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-17 17:49:15.4915,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-17 17:49:51.4951,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-17 17:57:03.573,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-17 17:58:15.5815,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-17 17:59:27.5927,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-17 18:00:03.03,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-17 18:01:51.151,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-17 18:02:27.227,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-17 18:03:39.339,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-17 18:04:15.415,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-17 18:05:27.527,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-17 18:06:03.63,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-17 18:11:27.1127,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-17 18:12:03.123,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-17 18:14:27.1427,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-17 18:19:15.1915,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-17 18:19:51.1951,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-17 18:21:39.2139,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-17 18:22:15.2215,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-17 18:25:15.2515,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-17 18:25:51.2551,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-17 18:26:27.2627,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-17 18:27:03.273,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-17 18:28:15.2815,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-17 18:28:51.2851,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-17 18:29:27.2927,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-17 18:31:51.3151,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-17 18:33:03.333,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-17 18:36:39.3639,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-17 18:37:15.3715,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-17 19:00:03.03,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-17 19:00:39.039,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-17 19:04:15.415,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-17 19:06:39.639,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-17 19:07:15.715,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-17 19:09:03.93,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-17 19:11:27.1127,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-17 19:12:03.123,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-17 19:12:39.1239,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-17 19:13:15.1315,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-17 19:15:03.153,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-17 19:15:39.1539,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-17 19:16:15.1615,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-17 19:16:51.1651,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-17 19:17:27.1727,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-17 19:18:03.183,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-17 19:22:51.2251,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-17 19:24:39.2439,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-17 19:25:15.2515,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-17 19:25:51.2551,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-17 19:30:39.3039,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-17 19:31:15.3115,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-17 19:33:03.333,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-17 19:33:39.3339,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-17 19:38:27.3827,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-17 19:39:03.393,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-17 19:45:39.4539,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-17 19:46:15.4615,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-17 19:52:15.5215,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-17 19:52:51.5251,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-17 22:10:51.1051,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-17 22:11:27.1127,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-17 23:09:03.93,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-17 23:09:39.939,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 00:26:27.2627,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 00:27:03.273,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 03:06:39.639,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 03:07:15.715,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 03:18:39.1839,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 03:19:51.1951,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 03:21:39.2139,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 03:22:15.2215,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 03:22:51.2251,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 03:23:27.2327,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 03:26:27.2627,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 03:27:39.2739,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 03:30:03.303,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 03:31:15.3115,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 03:31:51.3151,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 03:33:03.333,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 03:33:39.3339,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 03:34:15.3415,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 03:38:27.3827,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 03:40:15.4015,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 03:43:15.4315,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 03:43:51.4351,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 03:50:27.5027,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 03:51:03.513,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 03:52:51.5251,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 03:55:15.5515,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 03:59:27.5927,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 04:00:03.03,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 04:01:15.115,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 04:01:51.151,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 04:03:03.33,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 04:03:39.339,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 04:04:15.415,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 04:05:27.527,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 04:06:39.639,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 04:07:15.715,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 04:10:51.1051,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 04:11:27.1127,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 04:13:15.1315,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 04:13:51.1351,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 04:13:51.1351,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 04:15:39.1539,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 04:16:15.1615,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 04:21:39.2139,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 04:22:15.2215,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 04:22:51.2251,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 04:23:27.2327,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 04:28:15.2815,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 04:28:15.2815,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 04:28:51.2851,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 04:30:39.3039,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 04:30:39.3039,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 04:31:15.3115,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 04:31:51.3151,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 05:04:51.451,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 05:06:39.639,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 05:07:51.751,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 05:08:27.827,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 05:12:39.1239,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 05:13:15.1315,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 05:13:51.1351,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 05:15:03.153,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 05:16:51.1651,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 05:17:27.1727,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 05:19:51.1951,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 05:21:03.213,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 05:21:39.2139,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 05:22:15.2215,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 05:22:51.2251,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 05:23:27.2327,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 05:25:15.2515,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 05:27:39.2739,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 05:30:03.303,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 05:30:39.3039,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 05:33:03.333,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 05:35:27.3527,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 05:36:03.363,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 05:36:39.3639,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 05:39:03.393,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 05:39:39.3939,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 05:41:27.4127,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 05:42:03.423,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 05:42:39.4239,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 05:43:15.4315,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 05:43:51.4351,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 05:44:27.4427,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 05:53:27.5327,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 05:54:03.543,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 06:28:51.2851,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 06:29:27.2927,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 07:48:39.4839,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 07:49:15.4915,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 09:38:27.3827,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 09:39:39.3939,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 09:44:27.4427,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 09:45:03.453,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 10:15:03.153,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 10:15:39.1539,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 10:37:51.3751,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 10:38:27.3827,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 10:54:03.543,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 10:54:39.5439,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 11:28:51.2851,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 11:29:27.2927,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 11:34:51.3451,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 11:35:27.3527,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 13:02:27.227,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 13:04:15.415,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 13:10:15.1015,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 13:10:51.1051,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 13:14:27.1427,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 13:15:39.1539,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 13:22:51.2251,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 13:23:27.2327,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 13:24:39.2439,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 13:25:15.2515,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 13:33:03.333,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 13:34:15.3415,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 13:39:03.393,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 13:39:39.3939,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 13:40:15.4015,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 13:40:51.4051,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 13:41:27.4127,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 13:42:03.423,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 13:47:27.4727,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 13:48:03.483,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 13:52:15.5215,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 13:52:51.5251,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 13:54:39.5439,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 13:55:15.5515,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 13:56:27.5627,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 13:57:39.5739,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 13:58:15.5815,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 13:58:51.5851,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 13:59:27.5927,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 14:00:03.03,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 14:01:51.151,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 14:02:27.227,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 14:03:39.339,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 14:06:03.63,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 14:06:39.639,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 14:07:15.715,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 14:08:27.827,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 14:09:03.93,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 14:09:39.939,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 14:10:15.1015,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 14:11:27.1127,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 14:12:03.123,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 14:14:27.1427,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 14:16:51.1651,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 14:17:27.1727,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 14:18:03.183,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 14:18:39.1839,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 14:21:39.2139,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 14:22:51.2251,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 14:24:39.2439,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 14:25:51.2551,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 14:25:51.2551,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 14:26:27.2627,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 14:27:03.273,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 14:28:15.2815,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 14:28:51.2851,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 14:29:27.2927,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 14:29:27.2927,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 14:30:03.303,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 14:30:03.303,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 14:31:51.3151,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 14:32:27.3227,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 14:33:39.3339,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 14:34:51.3451,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 14:37:51.3751,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 14:38:27.3827,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 15:00:39.039,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 15:01:51.151,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 15:03:03.33,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 15:03:39.339,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 15:04:51.451,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 15:06:03.63,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 15:07:51.751,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 15:09:03.93,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 15:09:39.939,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 15:10:15.1015,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 15:11:27.1127,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 15:12:03.123,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 15:13:15.1315,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 15:13:51.1351,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 15:17:27.1727,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 15:18:03.183,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 15:18:39.1839,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 15:19:15.1915,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 15:23:27.2327,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 15:24:03.243,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 15:25:15.2515,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 15:27:39.2739,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 15:29:27.2927,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 15:30:03.303,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 15:30:39.3039,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 15:31:15.3115,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 15:31:51.3151,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 15:32:27.3227,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 15:36:03.363,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 15:36:39.3639,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 17:27:39.2739,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 17:28:15.2815,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 17:53:27.5327,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 17:54:03.543,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 20:30:03.303,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 20:30:39.3039,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 21:03:39.339,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-18 21:04:15.415,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-18 22:57:39.5739,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 22:58:15.5815,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 23:18:03.183,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 23:18:39.1839,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 23:19:51.1951,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 23:20:27.2027,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 23:24:03.243,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 23:24:39.2439,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 23:26:27.2627,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 23:27:39.2739,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 23:35:27.3527,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 23:36:03.363,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 23:37:51.3751,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 23:38:27.3827,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 23:40:15.4015,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 23:40:51.4051,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 23:44:27.4427,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 23:45:03.453,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 23:51:39.5139,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 23:52:15.5215,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 23:55:51.5551,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 23:56:27.5627,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 23:58:15.5815,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-18 23:58:51.5851,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-18 23:59:27.5927,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-19 00:00:03.03,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-19 00:02:27.227,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-19 00:03:03.33,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-19 00:07:51.751,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-19 00:08:27.827,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-19 00:10:51.1051,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-19 00:11:27.1127,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-19 00:13:51.1351,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-19 00:14:27.1427,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-19 00:14:27.1427,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-19 00:18:03.183,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-19 00:18:39.1839,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-19 00:20:27.2027,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-19 00:22:15.2215,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-19 00:24:39.2439,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-19 00:25:15.2515,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-19 00:27:39.2739,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-19 00:28:15.2815,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-19 00:30:03.303,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-19 00:33:39.3339,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-19 00:34:15.3415,XMV-08,XMV-08,HIGH,HIGH,ALM
