TIME,TAG,TAG_DESC,ALARM,ALARM_DESC,STATE
2018-03-15 01:36:54.3654,XMV-22,XMV-22,LOW,LOW,RTN
2018-03-15 01:36:54.3654,XMV-43,XMV-43,HIGH,HIGH,ALM
2018-03-15 01:37:30.3730,XMV-43,XMV-43,HIGH,HIGH,RTN
2018-03-15 01:38:42.3842,XMV-22,XMV-22,LOW,LOW,ALM
2018-03-15 01:39:18.3918,XMV-06,XMV-06,LOW,LOW,RTN
2018-03-15 01:39:18.3918,XMV-35,XMV-35,HIGH,HIGH,ALM
2018-03-15 01:39:54.3954,XMV-05,XMV-05,LOW,LOW,ALM
2018-03-15 01:40:30.4030,XMV-05,XMV-05,LOW,LOW,RTN
2018-03-15 01:41:06.416,XMV-06,XMV-06,LOW,LOW,ALM
2018-03-15 01:42:18.4218,XMV-06,XMV-06,LOW,LOW,RTN
2018-03-15 01:42:18.4218,XMV-22,XMV-22,LOW,LOW,RTN
2018-03-15 01:42:54.4254,XMV-06,XMV-06,LOW,LOW,ALM
2018-03-15 01:43:30.4330,XMV-06,XMV-06,LOW,LOW,RTN
2018-03-15 01:43:30.4330,XMV-22,XMV-22,LOW,LOW,ALM
2018-03-15 01:44:42.4442,XMV-06,XMV-06,LOW,LOW,ALM
2018-03-15 01:44:42.4442,XMV-38,XMV-38,LOW,LOW,RTN
2018-03-15 01:45:18.4518,XMV-01,XMV-01,LOW,LOW,RTN
2018-03-15 01:45:18.4518,XMV-05,XMV-05,LOW,LOW,ALM
2018-03-15 01:45:18.4518,XMV-06,XMV-06,LOW,LOW,RTN
2018-03-15 01:45:18.4518,XMV-01,XMV-01,HIGH,HIGH,ALM
2018-03-15 01:45:18.4518,XMV-35,XMV-35,HIGH,HIGH,RTN
2018-03-15 01:45:54.4554,XMV-05,XMV-05,LOW,LOW,RTN
2018-03-15 01:45:54.4554,XMV-07,XMV-07,LOW,LOW,RTN
2018-03-15 01:45:54.4554,XMV-13,XMV-13,LOW,LOW,RTN
2018-03-15 01:45:54.4554,XMV-16,XMV-16,LOW,LOW,RTN
2018-03-15 01:45:54.4554,XMV-47,XMV-47,LOW,LOW,RTN
2018-03-15 01:45:54.4554,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-15 01:46:30.4630,XMV-05,XMV-05,LOW,LOW,ALM
2018-03-15 01:46:30.4630,XMV-21,XMV-21,HIGH,HIGH,RTN
2018-03-15 01:46:30.4630,XMV-47,XMV-47,HIGH,HIGH,ALM
2018-03-15 01:47:06.476,XMV-05,XMV-05,LOW,LOW,RTN
2018-03-15 01:47:06.476,XMV-21,XMV-21,LOW,LOW,ALM
2018-03-15 01:47:06.476,XMV-07,XMV-07,HIGH,HIGH,ALM
2018-03-15 01:47:06.476,XMV-13,XMV-13,HIGH,HIGH,ALM
2018-03-15 01:47:06.476,XMV-16,XMV-16,HIGH,HIGH,ALM
2018-03-15 01:47:42.4742,XMV-11,XMV-11,LOW,LOW,ALM
2018-03-15 01:47:42.4742,XMV-18,XMV-18,LOW,LOW,ALM
2018-03-15 01:49:30.4930,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-15 01:50:06.506,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-15 01:50:42.5042,XMV-22,XMV-22,LOW,LOW,RTN
2018-03-15 01:51:18.5118,XMV-23,XMV-23,LOW,LOW,RTN
2018-03-15 01:51:18.5118,XMV-29,XMV-29,LOW,LOW,ALM
2018-03-15 01:51:18.5118,XMV-31,XMV-31,HIGH,HIGH,ALM
2018-03-15 01:52:30.5230,XMV-20,XMV-20,LOW,LOW,RTN
2018-03-15 01:54:18.5418,XMV-06,XMV-06,HIGH,HIGH,ALM
2018-03-15 01:54:18.5418,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-15 01:54:54.5454,XMV-06,XMV-06,HIGH,HIGH,RTN
2018-03-15 01:54:54.5454,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-15 01:55:30.5530,XMV-10,XMV-10,LOW,LOW,RTN
2018-03-15 01:56:06.566,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-15 01:57:18.5718,XMV-31,XMV-31,HIGH,HIGH,RTN
2018-03-15 01:59:06.596,XMV-10,XMV-10,HIGH,HIGH,ALM
2018-03-15 02:00:18.018,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-15 02:00:54.054,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-15 02:01:30.130,XMV-20,XMV-20,HIGH,HIGH,ALM
2018-03-15 02:03:18.318,XMV-29,XMV-29,LOW,LOW,RTN
2018-03-15 02:03:18.318,XMV-36,XMV-36,LOW,LOW,ALM
2018-03-15 02:03:54.354,XMV-20,XMV-20,HIGH,HIGH,RTN
2018-03-15 02:04:30.430,XMV-20,XMV-20,HIGH,HIGH,ALM
2018-03-15 02:04:30.430,XMV-47,XMV-47,HIGH,HIGH,RTN
2018-03-15 02:05:06.56,XMV-09,XMV-09,LOW,LOW,ALM
2018-03-15 02:05:06.56,XMV-20,XMV-20,HIGH,HIGH,RTN
2018-03-15 02:05:42.542,XMV-09,XMV-09,LOW,LOW,RTN
2018-03-15 02:05:42.542,XMV-20,XMV-20,HIGH,HIGH,ALM
2018-03-15 02:06:54.654,XMV-09,XMV-09,LOW,LOW,ALM
2018-03-15 02:07:30.730,XMV-09,XMV-09,LOW,LOW,RTN
2018-03-15 02:08:06.86,XMV-21,XMV-21,LOW,LOW,RTN
2018-03-15 02:08:42.842,XMV-21,XMV-21,LOW,LOW,ALM
2018-03-15 02:09:18.918,XMV-35,XMV-35,LOW,LOW,ALM
2018-03-15 02:09:18.918,XMV-36,XMV-36,LOW,LOW,RTN
2018-03-15 02:11:06.116,XMV-09,XMV-09,LOW,LOW,ALM
2018-03-15 02:11:06.116,XMV-21,XMV-21,LOW,LOW,RTN
2018-03-15 02:12:18.1218,XMV-09,XMV-09,LOW,LOW,RTN
2018-03-15 02:15:18.1518,XMV-35,XMV-35,LOW,LOW,RTN
2018-03-15 02:15:54.1554,XMV-11,XMV-11,LOW,LOW,RTN
2018-03-15 02:15:54.1554,XMV-06,XMV-06,HIGH,HIGH,ALM
2018-03-15 02:16:30.1630,XMV-09,XMV-09,LOW,LOW,ALM
2018-03-15 02:16:30.1630,XMV-06,XMV-06,HIGH,HIGH,RTN
2018-03-15 02:17:06.176,XMV-09,XMV-09,LOW,LOW,RTN
2018-03-15 02:17:06.176,XMV-47,XMV-47,LOW,LOW,ALM
2018-03-15 02:17:42.1742,XMV-47,XMV-47,LOW,LOW,RTN
2018-03-15 02:17:42.1742,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-15 02:18:18.1818,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-15 02:18:54.1854,XMV-13,XMV-13,HIGH,HIGH,RTN
2018-03-15 02:20:06.206,XMV-07,XMV-07,HIGH,HIGH,RTN
2018-03-15 02:20:06.206,XMV-16,XMV-16,HIGH,HIGH,RTN
2018-03-15 02:20:06.206,XMV-20,XMV-20,HIGH,HIGH,RTN
2018-03-15 02:20:42.2042,XMV-18,XMV-18,LOW,LOW,RTN
2018-03-15 02:20:42.2042,XMV-20,XMV-20,HIGH,HIGH,ALM
2018-03-15 02:21:54.2154,XMV-20,XMV-20,HIGH,HIGH,RTN
2018-03-15 02:21:54.2154,XMV-22,XMV-22,HIGH,HIGH,ALM
2018-03-15 02:22:30.2230,XMV-47,XMV-47,LOW,LOW,ALM
2018-03-15 02:22:30.2230,XMV-20,XMV-20,HIGH,HIGH,ALM
2018-03-15 02:22:30.2230,XMV-22,XMV-22,HIGH,HIGH,RTN
2018-03-15 02:23:06.236,XMV-47,XMV-47,LOW,LOW,RTN
2018-03-15 02:25:30.2530,XMV-01,XMV-01,HIGH,HIGH,RTN
2018-03-15 02:26:42.2642,XMV-13,XMV-13,LOW,LOW,ALM
2018-03-15 02:26:42.2642,XMV-16,XMV-16,LOW,LOW,ALM
2018-03-15 02:27:18.2718,XMV-20,XMV-20,HIGH,HIGH,RTN
2018-03-15 02:27:54.2754,XMV-07,XMV-07,LOW,LOW,ALM
2018-03-15 02:27:54.2754,XMV-20,XMV-20,HIGH,HIGH,ALM
2018-03-15 02:28:30.2830,XMV-20,XMV-20,HIGH,HIGH,RTN
2018-03-15 02:28:30.2830,XMV-21,XMV-21,HIGH,HIGH,ALM
2018-03-15 02:29:06.296,XMV-21,XMV-21,HIGH,HIGH,RTN
2018-03-15 02:29:42.2942,XMV-09,XMV-09,LOW,LOW,ALM
2018-03-15 02:29:42.2942,XMV-47,XMV-47,LOW,LOW,ALM
2018-03-15 02:29:42.2942,XMV-20,XMV-20,HIGH,HIGH,ALM
2018-03-15 02:30:18.3018,XMV-09,XMV-09,LOW,LOW,RTN
2018-03-15 02:30:18.3018,XMV-47,XMV-47,LOW,LOW,RTN
2018-03-15 02:30:18.3018,XMV-20,XMV-20,HIGH,HIGH,RTN
2018-03-15 02:30:54.3054,XMV-05,XMV-05,HIGH,HIGH,ALM
2018-03-15 02:30:54.3054,XMV-20,XMV-20,HIGH,HIGH,ALM
2018-03-15 02:30:54.3054,XMV-21,XMV-21,HIGH,HIGH,ALM
2018-03-15 02:31:30.3130,XMV-47,XMV-47,LOW,LOW,ALM
2018-03-15 02:31:30.3130,XMV-05,XMV-05,HIGH,HIGH,RTN
2018-03-15 02:31:30.3130,XMV-22,XMV-22,HIGH,HIGH,ALM
2018-03-15 02:32:06.326,XMV-47,XMV-47,LOW,LOW,RTN
2018-03-15 02:32:06.326,XMV-21,XMV-21,HIGH,HIGH,RTN
2018-03-15 02:32:42.3242,XMV-18,XMV-18,HIGH,HIGH,ALM
2018-03-15 02:32:42.3242,XMV-20,XMV-20,HIGH,HIGH,RTN
2018-03-15 02:32:42.3242,XMV-21,XMV-21,HIGH,HIGH,ALM
2018-03-15 02:32:42.3242,XMV-22,XMV-22,HIGH,HIGH,RTN
2018-03-15 02:33:18.3318,XMV-11,XMV-11,HIGH,HIGH,ALM
2018-03-15 02:33:18.3318,XMV-20,XMV-20,HIGH,HIGH,ALM
2018-03-15 02:33:18.3318,XMV-21,XMV-21,HIGH,HIGH,RTN
2018-03-15 02:33:54.3354,XMV-20,XMV-20,HIGH,HIGH,RTN
2018-03-15 02:33:54.3354,XMV-21,XMV-21,HIGH,HIGH,ALM
2018-03-15 02:34:30.3430,XMV-21,XMV-21,HIGH,HIGH,RTN
2018-03-15 02:34:30.3430,XMV-22,XMV-22,HIGH,HIGH,ALM
2018-03-15 02:35:06.356,XMV-21,XMV-21,HIGH,HIGH,ALM
2018-03-15 02:35:42.3542,XMV-21,XMV-21,HIGH,HIGH,RTN
2018-03-15 02:36:18.3618,XMV-21,XMV-21,HIGH,HIGH,ALM
2018-03-15 02:36:18.3618,XMV-22,XMV-22,HIGH,HIGH,RTN
2018-03-15 02:36:54.3654,XMV-06,XMV-06,HIGH,HIGH,ALM
2018-03-15 02:36:54.3654,XMV-21,XMV-21,HIGH,HIGH,RTN
2018-03-15 02:37:30.3730,XMV-06,XMV-06,HIGH,HIGH,RTN
2018-03-15 02:39:18.3918,XMV-23,XMV-23,HIGH,HIGH,ALM
2018-03-15 02:39:54.3954,XMV-22,XMV-22,HIGH,HIGH,ALM
2018-03-15 02:41:06.416,XMV-22,XMV-22,HIGH,HIGH,RTN
2018-03-15 02:41:42.4142,XMV-22,XMV-22,HIGH,HIGH,ALM
2018-03-15 02:43:30.4330,XMV-22,XMV-22,HIGH,HIGH,RTN
2018-03-15 02:45:18.4518,XMV-23,XMV-23,HIGH,HIGH,RTN
2018-03-15 02:45:54.4554,XMV-08,XMV-08,LOW,LOW,ALM
2018-03-15 02:46:30.4630,XMV-08,XMV-08,LOW,LOW,RTN
2018-03-15 02:46:30.4630,XMV-20,XMV-20,HIGH,HIGH,ALM
2018-03-15 02:48:18.4818,XMV-20,XMV-20,HIGH,HIGH,RTN
2018-03-15 02:50:42.5042,XMV-10,XMV-10,HIGH,HIGH,RTN
2018-03-15 02:51:18.5118,XMV-20,XMV-20,HIGH,HIGH,ALM
2018-03-15 02:51:18.5118,XMV-22,XMV-22,HIGH,HIGH,ALM
2018-03-15 02:52:30.5230,XMV-12,XMV-12,LOW,LOW,ALM
2018-03-15 02:52:30.5230,XMV-20,XMV-20,HIGH,HIGH,RTN
2018-03-15 02:53:06.536,XMV-12,XMV-12,LOW,LOW,RTN
2018-03-15 02:54:54.5454,XMV-20,XMV-20,HIGH,HIGH,ALM
2018-03-15 02:55:30.5530,XMV-20,XMV-20,HIGH,HIGH,RTN
2018-03-15 02:56:06.566,XMV-22,XMV-22,HIGH,HIGH,RTN
2018-03-15 02:57:18.5718,XMV-08,XMV-08,LOW,LOW,ALM
2018-03-15 02:57:54.5754,XMV-08,XMV-08,LOW,LOW,RTN
2018-03-15 03:00:18.018,XMV-22,XMV-22,HIGH,HIGH,ALM
2018-03-15 03:00:54.054,XMV-20,XMV-20,HIGH,HIGH,ALM
2018-03-15 03:00:54.054,XMV-22,XMV-22,HIGH,HIGH,RTN
2018-03-15 03:01:30.130,XMV-20,XMV-20,HIGH,HIGH,RTN
2018-03-15 03:02:06.26,XMV-14,XMV-14,LOW,LOW,ALM
2018-03-15 03:02:42.242,XMV-14,XMV-14,LOW,LOW,RTN
2018-03-15 03:04:30.430,XMV-10,XMV-10,LOW,LOW,ALM
2018-03-15 03:04:30.430,XMV-22,XMV-22,HIGH,HIGH,ALM
2018-03-15 03:05:42.542,XMV-21,XMV-21,LOW,LOW,ALM
2018-03-15 03:05:42.542,XMV-20,XMV-20,HIGH,HIGH,ALM
2018-03-15 03:06:18.618,XMV-21,XMV-21,LOW,LOW,RTN
2018-03-15 03:06:18.618,XMV-22,XMV-22,HIGH,HIGH,RTN
2018-03-15 03:07:30.730,XMV-20,XMV-20,HIGH,HIGH,RTN
2018-03-15 03:08:06.86,XMV-20,XMV-20,HIGH,HIGH,ALM
2018-03-15 03:08:42.842,XMV-21,XMV-21,LOW,LOW,ALM
2018-03-15 03:09:18.918,XMV-30,XMV-30,LOW,LOW,ALM
2018-03-15 03:09:54.954,XMV-21,XMV-21,LOW,LOW,RTN
2018-03-15 03:09:54.954,XMV-20,XMV-20,HIGH,HIGH,RTN
2018-03-15 03:11:06.116,XMV-20,XMV-20,HIGH,HIGH,ALM
2018-03-15 03:11:42.1142,XMV-20,XMV-20,HIGH,HIGH,RTN
2018-03-15 03:12:18.1218,XMV-21,XMV-21,LOW,LOW,ALM
2018-03-15 03:12:18.1218,XMV-20,XMV-20,HIGH,HIGH,ALM
2018-03-15 03:12:54.1254,XMV-21,XMV-21,LOW,LOW,RTN
2018-03-15 03:12:54.1254,XMV-20,XMV-20,HIGH,HIGH,RTN
2018-03-15 03:12:54.1254,XMV-22,XMV-22,HIGH,HIGH,ALM
2018-03-15 03:13:30.1330,XMV-20,XMV-20,HIGH,HIGH,ALM
2018-03-15 03:14:06.146,XMV-21,XMV-21,LOW,LOW,ALM
2018-03-15 03:14:06.146,XMV-47,XMV-47,HIGH,HIGH,ALM
2018-03-15 03:14:42.1442,XMV-21,XMV-21,LOW,LOW,RTN
2018-03-15 03:14:42.1442,XMV-47,XMV-47,HIGH,HIGH,RTN
2018-03-15 03:15:18.1518,XMV-21,XMV-21,LOW,LOW,ALM
2018-03-15 03:15:18.1518,XMV-30,XMV-30,LOW,LOW,RTN
2018-03-15 03:15:18.1518,XMV-22,XMV-22,HIGH,HIGH,RTN
2018-03-15 03:17:06.176,XMV-20,XMV-20,HIGH,HIGH,RTN
2018-03-15 03:18:18.1818,XMV-21,XMV-21,LOW,LOW,RTN
2018-03-15 03:18:18.1818,XMV-20,XMV-20,HIGH,HIGH,ALM
2018-03-15 03:18:54.1854,XMV-21,XMV-21,LOW,LOW,ALM
2018-03-15 03:20:06.206,XMV-13,XMV-13,LOW,LOW,RTN
2018-03-15 03:20:06.206,XMV-16,XMV-16,LOW,LOW,RTN
2018-03-15 03:20:06.206,XMV-21,XMV-21,LOW,LOW,RTN
2018-03-15 03:20:42.2042,XMV-21,XMV-21,LOW,LOW,ALM
2018-03-15 03:21:18.2118,XMV-07,XMV-07,LOW,LOW,RTN
2018-03-15 03:21:18.2118,XMV-24,XMV-24,LOW,LOW,ALM
2018-03-15 03:21:18.2118,XMV-30,XMV-30,LOW,LOW,ALM
2018-03-15 03:21:18.2118,XMV-29,XMV-29,HIGH,HIGH,ALM
2018-03-15 03:21:54.2154,XMV-20,XMV-20,HIGH,HIGH,RTN
2018-03-15 03:22:30.2230,XMV-20,XMV-20,HIGH,HIGH,ALM
2018-03-15 03:24:54.2454,XMV-21,XMV-21,LOW,LOW,RTN
2018-03-15 03:24:54.2454,XMV-11,XMV-11,HIGH,HIGH,RTN
2018-03-15 03:26:06.266,XMV-20,XMV-20,HIGH,HIGH,RTN
2018-03-15 03:26:42.2642,XMV-21,XMV-21,LOW,LOW,ALM
2018-03-15 03:26:42.2642,XMV-20,XMV-20,HIGH,HIGH,ALM
2018-03-15 03:27:18.2718,XMV-21,XMV-21,LOW,LOW,RTN
2018-03-15 03:27:18.2718,XMV-24,XMV-24,LOW,LOW,RTN
2018-03-15 03:27:18.2718,XMV-30,XMV-30,LOW,LOW,RTN
2018-03-15 03:27:18.2718,XMV-29,XMV-29,HIGH,HIGH,RTN
2018-03-15 03:27:54.2754,XMV-11,XMV-11,HIGH,HIGH,ALM
2018-03-15 03:27:54.2754,XMV-22,XMV-22,HIGH,HIGH,ALM
2018-03-15 03:28:30.2830,XMV-46,XMV-46,LOW,LOW,ALM
2018-03-15 03:28:30.2830,XMV-22,XMV-22,HIGH,HIGH,RTN
2018-03-15 03:29:06.296,XMV-21,XMV-21,LOW,LOW,ALM
2018-03-15 03:29:06.296,XMV-46,XMV-46,LOW,LOW,RTN
2018-03-15 03:29:06.296,XMV-11,XMV-11,HIGH,HIGH,RTN
2018-03-15 03:30:18.3018,XMV-21,XMV-21,LOW,LOW,RTN
2018-03-15 03:33:54.3354,XMV-11,XMV-11,HIGH,HIGH,ALM
2018-03-15 03:34:30.3430,XMV-11,XMV-11,HIGH,HIGH,RTN
2018-03-15 03:35:06.356,XMV-11,XMV-11,HIGH,HIGH,ALM
2018-03-15 03:35:06.356,XMV-47,XMV-47,HIGH,HIGH,ALM
2018-03-15 03:35:42.3542,XMV-47,XMV-47,HIGH,HIGH,RTN
2018-03-15 03:36:18.3618,XMV-11,XMV-11,HIGH,HIGH,RTN
2018-03-15 03:36:54.3654,XMV-05,XMV-05,HIGH,HIGH,ALM
2018-03-15 03:37:30.3730,XMV-05,XMV-05,HIGH,HIGH,RTN
2018-03-15 03:38:42.3842,XMV-18,XMV-18,HIGH,HIGH,RTN
2018-03-15 03:39:54.3954,XMV-18,XMV-18,HIGH,HIGH,ALM
2018-03-15 03:39:54.3954,XMV-22,XMV-22,HIGH,HIGH,ALM
2018-03-15 03:40:30.4030,XMV-46,XMV-46,LOW,LOW,ALM
2018-03-15 03:40:30.4030,XMV-18,XMV-18,HIGH,HIGH,RTN
2018-03-15 03:41:06.416,XMV-21,XMV-21,LOW,LOW,ALM
2018-03-15 03:41:06.416,XMV-46,XMV-46,LOW,LOW,RTN
2018-03-15 03:41:06.416,XMV-22,XMV-22,HIGH,HIGH,RTN
2018-03-15 03:41:42.4142,XMV-21,XMV-21,LOW,LOW,RTN
2018-03-15 03:42:18.4218,XMV-18,XMV-18,HIGH,HIGH,ALM
2018-03-15 03:45:18.4518,XMV-05,XMV-05,HIGH,HIGH,ALM
2018-03-15 03:45:54.4554,XMV-05,XMV-05,HIGH,HIGH,RTN
2018-03-15 03:46:30.4630,XMV-18,XMV-18,HIGH,HIGH,RTN
2018-03-15 03:47:42.4742,XMV-18,XMV-18,HIGH,HIGH,ALM
2018-03-15 03:48:18.4818,XMV-18,XMV-18,HIGH,HIGH,RTN
2018-03-15 03:50:42.5042,XMV-22,XMV-22,HIGH,HIGH,ALM
2018-03-15 03:51:54.5154,XMV-13,XMV-13,HIGH,HIGH,ALM
2018-03-15 03:51:54.5154,XMV-22,XMV-22,HIGH,HIGH,RTN
2018-03-15 03:52:30.5230,XMV-13,XMV-13,HIGH,HIGH,RTN
2018-03-15 03:57:18.5718,XMV-10,XMV-10,LOW,LOW,RTN
2018-03-15 03:57:54.5754,XMV-07,XMV-07,HIGH,HIGH,ALM
2018-03-15 03:57:54.5754,XMV-13,XMV-13,HIGH,HIGH,ALM
2018-03-15 03:58:30.5830,XMV-16,XMV-16,HIGH,HIGH,ALM
2018-03-15 04:02:06.26,XMV-07,XMV-07,HIGH,HIGH,RTN
2018-03-15 04:02:42.242,XMV-07,XMV-07,HIGH,HIGH,ALM
2018-03-15 04:03:18.318,XMV-24,XMV-24,LOW,LOW,ALM
2018-03-15 04:03:18.318,XMV-13,XMV-13,HIGH,HIGH,RTN
2018-03-15 04:03:18.318,XMV-16,XMV-16,HIGH,HIGH,RTN
2018-03-15 04:04:30.430,XMV-05,XMV-05,HIGH,HIGH,ALM
2018-03-15 04:04:30.430,XMV-07,XMV-07,HIGH,HIGH,RTN
2018-03-15 04:05:06.56,XMV-05,XMV-05,HIGH,HIGH,RTN
2018-03-15 04:05:06.56,XMV-07,XMV-07,HIGH,HIGH,ALM
2018-03-15 04:05:42.542,XMV-07,XMV-07,HIGH,HIGH,RTN
2018-03-15 04:05:42.542,XMV-16,XMV-16,HIGH,HIGH,ALM
2018-03-15 04:05:42.542,XMV-22,XMV-22,HIGH,HIGH,ALM
2018-03-15 04:06:18.618,XMV-07,XMV-07,HIGH,HIGH,ALM
2018-03-15 04:06:18.618,XMV-13,XMV-13,HIGH,HIGH,ALM
2018-03-15 04:06:18.618,XMV-22,XMV-22,HIGH,HIGH,RTN
2018-03-15 04:06:54.654,XMV-05,XMV-05,HIGH,HIGH,ALM
2018-03-15 04:07:30.730,XMV-05,XMV-05,HIGH,HIGH,RTN
2018-03-15 04:08:06.86,XMV-07,XMV-07,HIGH,HIGH,RTN
2018-03-15 04:08:06.86,XMV-13,XMV-13,HIGH,HIGH,RTN
2018-03-15 04:08:06.86,XMV-16,XMV-16,HIGH,HIGH,RTN
2018-03-15 04:09:18.918,XMV-07,XMV-07,HIGH,HIGH,ALM
2018-03-15 04:09:54.954,XMV-07,XMV-07,HIGH,HIGH,RTN
2018-03-15 04:09:54.954,XMV-16,XMV-16,HIGH,HIGH,ALM
2018-03-15 04:10:30.1030,XMV-13,XMV-13,HIGH,HIGH,ALM
2018-03-15 04:11:06.116,XMV-07,XMV-07,HIGH,HIGH,ALM
2018-03-15 04:11:06.116,XMV-16,XMV-16,HIGH,HIGH,RTN
2018-03-15 04:11:42.1142,XMV-07,XMV-07,HIGH,HIGH,RTN
2018-03-15 04:11:42.1142,XMV-13,XMV-13,HIGH,HIGH,RTN
2018-03-15 04:14:42.1442,XMV-01,XMV-01,LOW,LOW,ALM
2018-03-15 04:15:18.1518,XMV-24,XMV-24,LOW,LOW,RTN
2018-03-15 04:15:54.1554,XMV-09,XMV-09,LOW,LOW,ALM
2018-03-15 04:16:30.1630,XMV-09,XMV-09,LOW,LOW,RTN
2018-03-15 04:17:06.176,XMV-09,XMV-09,LOW,LOW,ALM
2018-03-15 04:17:06.176,XMV-21,XMV-21,HIGH,HIGH,ALM
2018-03-15 04:17:42.1742,XMV-07,XMV-07,LOW,LOW,ALM
2018-03-15 04:17:42.1742,XMV-09,XMV-09,LOW,LOW,RTN
2018-03-15 04:17:42.1742,XMV-16,XMV-16,LOW,LOW,ALM
2018-03-15 04:18:18.1818,XMV-13,XMV-13,LOW,LOW,ALM
2018-03-15 04:18:18.1818,XMV-47,XMV-47,LOW,LOW,ALM
2018-03-15 04:18:18.1818,XMV-20,XMV-20,HIGH,HIGH,RTN
2018-03-15 04:18:54.1854,XMV-09,XMV-09,LOW,LOW,ALM
2018-03-15 04:18:54.1854,XMV-20,XMV-20,HIGH,HIGH,ALM
2018-03-15 04:19:30.1930,XMV-20,XMV-20,HIGH,HIGH,RTN
2018-03-15 04:20:06.206,XMV-09,XMV-09,LOW,LOW,RTN
2018-03-15 04:20:06.206,XMV-42,XMV-42,HIGH,HIGH,ALM
2018-03-15 04:20:42.2042,XMV-42,XMV-42,HIGH,HIGH,RTN
2018-03-15 04:21:18.2118,XMV-09,XMV-09,LOW,LOW,ALM
2018-03-15 04:21:54.2154,XMV-09,XMV-09,LOW,LOW,RTN
2018-03-15 04:23:06.236,XMV-47,XMV-47,LOW,LOW,RTN
2018-03-15 04:23:42.2342,XMV-10,XMV-10,LOW,LOW,ALM
2018-03-15 04:23:42.2342,XMV-47,XMV-47,LOW,LOW,ALM
2018-03-15 04:29:06.296,XMV-20,XMV-20,LOW,LOW,ALM
2018-03-15 04:30:54.3054,XMV-20,XMV-20,LOW,LOW,RTN
2018-03-15 04:31:30.3130,XMV-20,XMV-20,LOW,LOW,ALM
2018-03-15 04:33:18.3318,XMV-36,XMV-36,HIGH,HIGH,ALM
2018-03-15 04:35:06.356,XMV-06,XMV-06,LOW,LOW,ALM
2018-03-15 04:35:42.3542,XMV-05,XMV-05,LOW,LOW,ALM
2018-03-15 04:35:42.3542,XMV-06,XMV-06,LOW,LOW,RTN
2018-03-15 04:36:18.3618,XMV-05,XMV-05,LOW,LOW,RTN
2018-03-15 04:37:30.3730,XMV-22,XMV-22,LOW,LOW,ALM
2018-03-15 04:38:06.386,XMV-06,XMV-06,LOW,LOW,ALM
2018-03-15 04:38:42.3842,XMV-06,XMV-06,LOW,LOW,RTN
2018-03-15 04:39:18.3918,XMV-36,XMV-36,HIGH,HIGH,RTN
2018-03-15 04:39:54.3954,XMV-06,XMV-06,LOW,LOW,ALM
2018-03-15 04:40:30.4030,XMV-06,XMV-06,LOW,LOW,RTN
2018-03-15 04:41:06.416,XMV-22,XMV-22,LOW,LOW,RTN
2018-03-15 04:41:42.4142,XMV-22,XMV-22,LOW,LOW,ALM
2018-03-15 04:42:18.4218,XMV-06,XMV-06,LOW,LOW,ALM
2018-03-15 04:42:54.4254,XMV-06,XMV-06,LOW,LOW,RTN
2018-03-15 04:44:06.446,XMV-06,XMV-06,LOW,LOW,ALM
2018-03-15 04:44:42.4442,XMV-05,XMV-05,LOW,LOW,ALM
2018-03-15 04:44:42.4442,XMV-06,XMV-06,LOW,LOW,RTN
2018-03-15 04:45:18.4518,XMV-01,XMV-01,LOW,LOW,RTN
2018-03-15 04:45:18.4518,XMV-01,XMV-01,HIGH,HIGH,ALM
2018-03-15 04:45:18.4518,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-15 04:45:18.4518,XMV-31,XMV-31,HIGH,HIGH,ALM
2018-03-15 04:45:54.4554,XMV-07,XMV-07,LOW,LOW,RTN
2018-03-15 04:45:54.4554,XMV-13,XMV-13,LOW,LOW,RTN
2018-03-15 04:45:54.4554,XMV-16,XMV-16,LOW,LOW,RTN
2018-03-15 04:45:54.4554,XMV-47,XMV-47,LOW,LOW,RTN
2018-03-15 04:46:30.4630,XMV-05,XMV-05,LOW,LOW,RTN
2018-03-15 04:46:30.4630,XMV-21,XMV-21,HIGH,HIGH,RTN
2018-03-15 04:46:30.4630,XMV-47,XMV-47,HIGH,HIGH,ALM
2018-03-15 04:47:06.476,XMV-05,XMV-05,LOW,LOW,ALM
2018-03-15 04:47:06.476,XMV-11,XMV-11,LOW,LOW,ALM
2018-03-15 04:47:06.476,XMV-21,XMV-21,LOW,LOW,ALM
2018-03-15 04:47:06.476,XMV-16,XMV-16,HIGH,HIGH,ALM
2018-03-15 04:47:42.4742,XMV-05,XMV-05,LOW,LOW,RTN
2018-03-15 04:47:42.4742,XMV-07,XMV-07,HIGH,HIGH,ALM
2018-03-15 04:47:42.4742,XMV-13,XMV-13,HIGH,HIGH,ALM
