TOUT,XMEAS01,XMEAS02,XMEAS03,XMEAS04,XMEAS05,XMEAS06,XMEAS07,XMEAS08,XMEAS09,XMEAS10,XMEAS11,XMEAS12,XMEAS13,XMEAS14,XMEAS15,XMEAS16,XMEAS17,XMEAS18,XMEAS19,XMEAS20,XMEAS21,XMEAS22,XMEAS23,XMEAS24,XMEAS25,XMEAS26,XMEAS27,XMEAS28,XMEAS29,XMEAS30,XMEAS31,XMEAS32,XMEAS33,XMEAS34,XMEAS35,XMEAS36,XMEAS37,XMEAS38,XMEAS39,XMEAS40,XMEAS41,XMEAS42,XMEAS43,XMEAS44,XMEAS45,XMEAS46,XMEAS47,XMEAS48,XMEAS49,XMEAS50,XMEAS51,XMEAS52,XMEAS53,XMEAS54,XMEAS55,XMEAS56,XMEAS57,XMEAS58,XMEAS59,XMEAS60,XMEAS61,XMEAS62,XMEAS63,XMEAS64,XMEAS65,XMEAS66,XMEAS67,XMEAS68,XMEAS69,XMEAS70,XMEAS71,XMEAS72,XMEAS73
1546860770.18268,-0.0021684100985527,3638.51357018378,4485.1321899647,9.14892461792763,31.28247452077,45.9774681640362,2804.68259090751,67.2136491628074,122.909376761335,0.0622555708944926,90.4780784678241,50.3494091874273,2709.70741787383,25.2635240250725,45.5302823240867,3337.18916144069,23.0403851139355,64.8886359819816,-0.496253637969494,259.596966459608,102.910654336611,89.2969804124306,29.1316750439758,15.1869486127424,19.8624940682332,6.19589125704015,18.2091402514059,4.13734454035058,28.8371758670064,22.4615862140969,14.8338907425567,1.06223340896426,17.6957472535338,5.5447367418309,6.27310340783267,2.9124023731956,0.00853905275889857,0.650311065243569,0.204081965289419,53.7239137730597,43.5698498628312,44.9831137022376,45.0263939365745,44.9959713968635,45.008617323339,34.9856927999854,79.3499104329046,39.9871509584785,35.7127122838245,100.008664000928,0.0050252706266474,-0.0150791230797768,-0.00155596882104874,0.0134011301398277,-0.0156135745346546,-0.00695803314447403,0.108127703861101,0.016216433942318,99.9960820755363,-0.0316230431199074,0.0223076671361923,-0.25385133177042,0.035081085562706,0.055864654481411,0.0389251433312893,99.7905994281173,0.135084098920925,48.2193716391921,0.368524631857872,51.137127481401,-0.00107746496796608,-0.0352427139878273,0.000623592734336853
1546860806.18268,-0.00105464705228806,3619.82885564615,4476.12071120955,9.13987883871993,30.8618270740928,45.6439910766565,2805.1222947654,66.653732241229,122.882772578756,0.0604776026947824,90.4826503457002,50.4296796028132,2709.35322949676,25.356729233401,45.3427693846997,3337.6685811706,22.7367711296763,64.8546737837248,0.485365004837513,259.663725960366,102.900280480255,89.1617326149122,29.1316750439758,15.1869486127424,19.8624940682332,6.19589125704015,18.2091402514059,4.13734454035058,28.8371758670064,22.4615862140969,14.8338907425567,1.06223340896426,17.6957472535338,5.5447367418309,6.27310340783267,2.9124023731956,0.00853905275889857,0.650311065243569,0.204081965289419,53.7239137730597,43.5698498628312,44.9986008104682,44.9840790733695,45.0014917692542,44.9953054508567,35.0077015146613,79.3880205176802,40.0111655935645,37.9913086402964,100.008664000928,0.0050252706266474,-0.0150791230797768,-0.00155596882104874,0.0134011301398277,-0.0156135745346546,-0.00695803314447403,0.108127703861101,0.016216433942318,99.9960820755363,-0.0316230431199074,0.0223076671361923,-0.25385133177042,0.035081085562706,0.055864654481411,0.0389251433312893,99.7905994281173,0.135084098920925,48.2193716391921,0.368524631857872,51.137127481401,-0.00107746496796608,-0.0352427139878273,0.000623592734336853
1546860842.18268,0.00128396683931351,3678.32991789584,4489.04509739815,9.26828111332309,30.8910166701817,45.8310108652907,2805.28454655476,66.0887612689437,122.876156247486,0.0647656557500567,90.4286879704328,48.9972595362718,2709.50746876045,25.467016127759,45.9299797735938,3337.89341385107,22.8580947672391,64.861647125888,-2.28702536076307,259.568557484871,102.910769964519,89.0178635465722,29.1316750439758,15.1869486127424,19.8624940682332,6.19589125704015,18.2091402514059,4.13734454035058,28.8371758670064,22.4615862140969,14.8338907425567,1.06223340896426,17.6957472535338,5.5447367418309,6.27310340783267,2.9124023731956,0.00853905275889857,0.650311065243569,0.204081965289419,53.7239137730597,43.5698498628312,45.0036678728461,44.9984222587943,45.0047790464759,45.0018922886252,35.0016308817267,79.3107296224322,39.9856589254737,38.7717282004517,100.008664000928,0.0050252706266474,-0.0150791230797768,-0.00155596882104874,0.0134011301398277,-0.0156135745346546,-0.00695803314447403,0.108127703861101,0.016216433942318,99.9960820755363,-0.0316230431199074,0.0223076671361923,-0.25385133177042,0.035081085562706,0.055864654481411,0.0389251433312893,99.7905994281173,0.135084098920925,48.2193716391921,0.368524631857872,51.137127481401,-0.00107746496796608,-0.0352427139878273,0.000623592734336853
1546860878.18268,-0.00159931486845016,3666.14765334085,4448.4939397866,9.17047876427992,30.5956929979963,46.0371503311452,2804.9439592726,66.3263931821502,122.88153013103,0.0673269031379223,90.3779580737311,50.8919190471341,2709.33913029416,25.6148143767057,45.8806653076442,3337.37814745577,22.9489155189662,64.8540320242731,0.194669146835804,259.05940065959,102.88669487027,88.9504056477433,29.1316750439758,15.1869486127424,19.8624940682332,6.19589125704015,18.2091402514059,4.13734454035058,28.8371758670064,22.4615862140969,14.8338907425567,1.06223340896426,17.6957472535338,5.5447367418309,6.27310340783267,2.9124023731956,0.00853905275889857,0.650311065243569,0.204081965289419,53.7239137730597,43.5698498628312,45.0094995340705,44.9982831558585,45.0146994528174,45.0093868526816,34.9894486269355,79.4189595252977,40.0020576032996,38.55957145171,100.008664000928,0.0050252706266474,-0.0150791230797768,-0.00155596882104874,0.0134011301398277,-0.0156135745346546,-0.00695803314447403,0.108127703861101,0.016216433942318,99.9960820755363,-0.0316230431199074,0.0223076671361923,-0.25385133177042,0.035081085562706,0.055864654481411,0.0389251433312893,99.7905994281173,0.135084098920925,48.2193716391921,0.368524631857872,51.137127481401,-0.00107746496796608,-0.0352427139878273,0.000623592734336853
1546860914.18268,0.00148727570772171,3674.79457368689,4433.00530534135,9.25326301798879,30.8386692044997,45.6798973550582,2803.8419662354,66.7853551274812,122.887093382125,0.0709135370461758,90.3383357218197,50.5765534347663,2709.27083154375,25.0918055138915,44.1017160432449,3337.16367424007,22.7741780642111,64.842284633766,-0.507919506728649,259.581941141882,102.924423390535,89.0055498607003,29.1316750439758,15.1869486127424,19.8624940682332,6.19589125704015,18.2091402514059,4.13734454035058,28.8371758670064,22.4615862140969,14.8338907425567,1.06223340896426,17.6957472535338,5.5447367418309,6.27310340783267,2.9124023731956,0.00853905275889857,0.650311065243569,0.204081965289419,53.7239137730597,43.5698498628312,45.0001185831428,45.011150740087,45.0032921347022,44.9928061947227,35.0224211916327,79.0385953592984,40.0008163008094,35.39396065458,100.008664000928,0.0050252706266474,-0.0150791230797768,-0.00155596882104874,0.0134011301398277,-0.0156135745346546,-0.00695803314447403,0.108127703861101,0.016216433942318,99.9960820755363,-0.0316230431199074,0.0223076671361923,-0.25385133177042,0.035081085562706,0.055864654481411,0.0389251433312893,99.7905994281173,0.135084098920925,48.2193716391921,0.368524631857872,51.137127481401,-0.00107746496796608,-0.0352427139878273,0.000623592734336853
1546860950.18268,-0.00148654021024704,3661.93185842388,4467.05891499861,9.19261523013127,30.9329844041086,46.0688006044043,2804.69471832386,65.9094381964661,122.898904119612,0.0745249367204551,90.3400871309853,50.5362411803434,2708.70498529295,25.3750131759892,43.9605148500458,3336.69657745151,22.8723075607926,64.7954204830811,-0.775941662490368,259.129616250816,102.93336781759,88.8756653040219,29.1316750439758,15.1869486127424,19.8624940682332,6.19589125704015,18.2091402514059,4.13734454035058,28.8371758670064,22.4615862140969,14.8338907425567,1.06223340896426,17.6957472535338,5.5447367418309,6.27310340783267,2.9124023731956,0.00853905275889857,0.650311065243569,0.204081965289419,53.7239137730597,43.5698498628312,45.0100340494513,45.0037761673331,44.9969868978858,44.9896796688437,34.9983327516913,79.3499744175607,40.007382157743,37.4975610113535,100.008664000928,0.0050252706266474,-0.0150791230797768,-0.00155596882104874,0.0134011301398277,-0.0156135745346546,-0.00695803314447403,0.108127703861101,0.016216433942318,99.9960820755363,-0.0316230431199074,0.0223076671361923,-0.25385133177042,0.035081085562706,0.055864654481411,0.0389251433312893,99.7905994281173,0.135084098920925,48.2193716391921,0.368524631857872,51.137127481401,-0.00107746496796608,-0.0352427139878273,0.000623592734336853
1546860986.18268,0.00176698418855667,3689.47656019532,4483.22099843737,9.14643567852892,30.8835946698998,45.673539105951,2804.4122882869,66.0143103421959,122.871134908216,0.0717206634398387,90.2984261419407,50.9564787209475,2709.15517782189,25.619723103974,44.3580299337197,3336.4771020543,23.0051320582014,64.8106209765724,-0.338237433135509,259.243231114467,102.921113479125,88.9762045994488,29.1316750439758,15.1869486127424,19.8624940682332,6.19589125704015,18.2091402514059,4.13734454035058,28.8371758670064,22.4615862140969,14.8338907425567,1.06223340896426,17.6957472535338,5.5447367418309,6.27310340783267,2.9124023731956,0.00853905275889857,0.650311065243569,0.204081965289419,53.7239137730597,43.5698498628312,45.0023490843177,45.0176141819358,45.018434318006,44.9997057327628,34.9709145101905,79.0510068742567,39.989662707746,37.4574403509662,100.008664000928,0.0050252706266474,-0.0150791230797768,-0.00155596882104874,0.0134011301398277,-0.0156135745346546,-0.00695803314447403,0.108127703861101,0.016216433942318,99.9960820755363,-0.0316230431199074,0.0223076671361923,-0.25385133177042,0.035081085562706,0.055864654481411,0.0389251433312893,99.7905994281173,0.135084098920925,48.2193716391921,0.368524631857872,51.137127481401,-0.00107746496796608,-0.0352427139878273,0.000623592734336853
1546861022.18268,-0.000305846393108368,3634.79114241511,4433.87417636063,9.18162798046086,30.801212663654,45.8806126977772,2804.92279654089,66.0363354946364,122.88924776337,0.0750781188135143,90.2918292803674,50.6821880578542,2708.73795870656,25.2169969534102,44.9476585939521,3337.11861803969,22.7987999650877,64.7698510191685,-0.68010321110487,258.990586595075,102.918092297867,88.9620502705253,29.1316750439758,15.1869486127424,19.8624940682332,6.19589125704015,18.2091402514059,4.13734454035058,28.8371758670064,22.4615862140969,14.8338907425567,1.06223340896426,17.6957472535338,5.5447367418309,6.27310340783267,2.9124023731956,0.00853905275889857,0.650311065243569,0.204081965289419,53.7239137730597,43.5698498628312,45.0029438433051,45.011270006597,45.0108470091224,45.0052039036155,35.0005845865607,79.3424982633489,39.9785921224952,42.6984746777433,100.008664000928,0.0050252706266474,-0.0150791230797768,-0.00155596882104874,0.0134011301398277,-0.0156135745346546,-0.00695803314447403,0.108127703861101,0.016216433942318,99.9960820755363,-0.0316230431199074,0.0223076671361923,-0.25385133177042,0.035081085562706,0.055864654481411,0.0389251433312893,99.7905994281173,0.135084098920925,48.2193716391921,0.368524631857872,51.137127481401,-0.00107746496796608,-0.0352427139878273,0.000623592734336853
1546861058.18268,0.000376351940631866,3625.76186364232,4474.05892020974,9.21781729286801,30.8723409228525,45.9035272947063,2803.84905775912,65.8830511068648,122.886336432444,0.0793384004317643,90.2874711706053,48.1213724756523,2708.7291099005,25.4482305971248,45.9274508953426,3336.97805711195,22.8813161019359,64.7695850399923,0.644760890305042,259.124433051761,102.926867417186,88.9129833293237,29.1316750439758,15.1869486127424,19.8624940682332,6.19589125704015,18.2091402514059,4.13734454035058,28.8371758670064,22.4615862140969,14.8338907425567,1.06223340896426,17.6957472535338,5.5447367418309,6.27310340783267,2.9124023731956,0.00853905275889857,0.650311065243569,0.204081965289419,53.7239137730597,43.5698498628312,44.9975906214118,44.9864957031608,45.0056018194556,45.0066411480308,35.0053107103705,79.2453500331615,39.9937778410316,37.747249094955,100.008664000928,0.0050252706266474,-0.0150791230797768,-0.00155596882104874,0.0134011301398277,-0.0156135745346546,-0.00695803314447403,0.108127703861101,0.016216433942318,99.9960820755363,-0.0316230431199074,0.0223076671361923,-0.25385133177042,0.035081085562706,0.055864654481411,0.0389251433312893,99.7905994281173,0.135084098920925,48.2193716391921,0.368524631857872,51.137127481401,-0.00107746496796608,-0.0352427139878273,0.000623592734336853
1546861094.18268,-0.00108561018705368,3660.96354100255,4430.3446618285,9.18762309880552,31.0046989103203,46.1175423226633,2804.16901756537,66.0060582135921,122.894353395466,0.0796154943546117,90.2715629656153,51.8391870192098,2708.5933865793,25.4863228060566,45.8954396661281,3336.75905015151,22.9012283106647,64.7582707584269,-1.52704725712538,258.519108673226,102.940031110892,88.9441764159081,28.8314002114277,15.4165735285439,20.0643324362183,6.23166184130756,18.031940632686,4.12728774436251,28.1719477523925,22.60508273056,14.9594027319273,0.938890283613109,18.6642159471129,5.52385887909955,6.24356297114027,3.15818980625021,0.00853905275889857,0.650311065243569,0.204081965289419,53.7239137730597,43.5698498628312,45.0066972765326,44.9921877464652,44.9873079618812,44.9796494755149,35.0045186838508,78.9777988055626,40.0072649893165,37.8313081368022,100.005677169263,-0.0178602426790167,7.77572393417358e-06,-0.0046880641579628,-0.00320386558771133,-0.0080423541367054,0.0224794515967369,-0.0690239761315752,0.0069307741522789,100.006116484106,0.586516223847866,-0.0704390674829483,0.720428071916103,-0.0109127193689346,-0.420356430113316,0.0178258620202541,100.244737230241,0.00212740336428396,48.1722277030349,0.451852115988731,50.8445611819625,-0.0162136115133762,-0.129872001707554,-0.188949313759804
1546861130.18268,-0.00100010222196579,3691.41409632883,4453.74774369021,9.16987920399609,31.3125406735693,45.7152644379311,2804.26504921114,66.811002518463,122.906378194648,0.0789053536902439,90.2748101938173,50.0487756769477,2709.27634884318,25.3807885686171,44.9578448347913,3337.08461129601,22.9193749132285,64.7198305842542,0.717815966904163,258.630366200119,102.941792958806,88.8991630985949,28.8314002114277,15.4165735285439,20.0643324362183,6.23166184130756,18.031940632686,4.12728774436251,28.1719477523925,22.60508273056,14.9594027319273,0.938890283613109,18.6642159471129,5.52385887909955,6.24356297114027,3.15818980625021,0.00853905275889857,0.650311065243569,0.204081965289419,53.7239137730597,43.5698498628312,44.9969880899787,44.998557356298,44.9698296102881,45.0045682796836,35.0030016359687,79.4005720057917,39.9898147138953,34.7060325995655,100.005677169263,-0.0178602426790167,7.77572393417358e-06,-0.0046880641579628,-0.00320386558771133,-0.0080423541367054,0.0224794515967369,-0.0690239761315752,0.0069307741522789,100.006116484106,0.586516223847866,-0.0704390674829483,0.720428071916103,-0.0109127193689346,-0.420356430113316,0.0178258620202541,100.244737230241,0.00212740336428396,48.1722277030349,0.451852115988731,50.8445611819625,-0.0162136115133762,-0.129872001707554,-0.188949313759804
1546861166.18268,-0.00227821844816208,3660.88939807873,4482.22639825627,9.16155564634736,31.2538141495601,46.0817256540968,2804.55825873429,65.6765223443872,122.879658020003,0.0835260546791447,90.2590813014432,49.7976846121073,2709.11695637084,25.2746940431305,44.4271273073148,3337.12959667748,22.6349659505773,64.7080733355287,1.01738543063402,258.450980071344,102.949812001142,88.8973763448412,28.8314002114277,15.4165735285439,20.0643324362183,6.23166184130756,18.031940632686,4.12728774436251,28.1719477523925,22.60508273056,14.9594027319273,0.938890283613109,18.6642159471129,5.52385887909955,6.24356297114027,3.15818980625021,0.00853905275889857,0.650311065243569,0.204081965289419,53.7239137730597,43.5698498628312,45.00622695297,44.9901004490256,45.0022633585334,45.0113619217277,34.9906322225928,79.0732267178073,40.0012065920234,36.3001770278622,100.005677169263,-0.0178602426790167,7.77572393417358e-06,-0.0046880641579628,-0.00320386558771133,-0.0080423541367054,0.0224794515967369,-0.0690239761315752,0.0069307741522789,100.006116484106,0.586516223847866,-0.0704390674829483,0.720428071916103,-0.0109127193689346,-0.420356430113316,0.0178258620202541,100.244737230241,0.00212740336428396,48.1722277030349,0.451852115988731,50.8445611819625,-0.0162136115133762,-0.129872001707554,-0.188949313759804
1546861202.18268,-0.000426374423503876,3649.87280015071,4460.94266271309,9.26856741823262,30.6994401906058,45.6091110137104,2804.82407733102,66.0798475558737,122.879858423998,0.0823618952342397,90.2601109920689,49.076111009534,2709.27828072064,25.4135171922239,44.8229758244834,3336.95947983216,22.850390527125,64.7012304176478,-2.1373343989253,258.658477327231,102.960223140721,88.9801979739109,28.8314002114277,15.4165735285439,20.0643324362183,6.23166184130756,18.031940632686,4.12728774436251,28.1719477523925,22.60508273056,14.9594027319273,0.938890283613109,18.6642159471129,5.52385887909955,6.24356297114027,3.15818980625021,0.00853905275889857,0.650311065243569,0.204081965289419,53.7239137730597,43.5698498628312,44.9952435812354,44.9789495357871,45.0073267397284,45.0161308082938,34.9894572004676,79.2156148045954,39.9833830103278,36.0429064318717,100.005677169263,-0.0178602426790167,7.77572393417358e-06,-0.0046880641579628,-0.00320386558771133,-0.0080423541367054,0.0224794515967369,-0.0690239761315752,0.0069307741522789,100.006116484106,0.586516223847866,-0.0704390674829483,0.720428071916103,-0.0109127193689346,-0.420356430113316,0.0178258620202541,100.244737230241,0.00212740336428396,48.1722277030349,0.451852115988731,50.8445611819625,-0.0162136115133762,-0.129872001707554,-0.188949313759804
1546861238.18268,0.000279618465900421,3663.35165402142,4497.31354043146,9.25323992254326,30.3957814750235,45.4182075241323,2804.81212465291,67.1402121018915,122.909272964545,0.0849234378559945,90.2601610372146,50.7683711622407,2709.31200780619,25.2720032503386,43.4313208126216,3337.4404204662,22.5773016760646,64.6776680249193,0.366790337860584,258.881615076129,102.950565917743,88.8659323657263,28.8314002114277,15.4165735285439,20.0643324362183,6.23166184130756,18.031940632686,4.12728774436251,28.1719477523925,22.60508273056,14.9594027319273,0.938890283613109,18.6642159471129,5.52385887909955,6.24356297114027,3.15818980625021,0.00853905275889857,0.650311065243569,0.204081965289419,53.7239137730597,43.5698498628312,45.0013117918372,44.9946677097678,44.9980317911506,44.9975502762198,35.01395924896,79.0708074449229,39.9989672121406,40.6550165512897,100.005677169263,-0.0178602426790167,7.77572393417358e-06,-0.0046880641579628,-0.00320386558771133,-0.0080423541367054,0.0224794515967369,-0.0690239761315752,0.0069307741522789,100.006116484106,0.586516223847866,-0.0704390674829483,0.720428071916103,-0.0109127193689346,-0.420356430113316,0.0178258620202541,100.244737230241,0.00212740336428396,48.1722277030349,0.451852115988731,50.8445611819625,-0.0162136115133762,-0.129872001707554,-0.188949313759804
1546861274.18268,-0.000303150165081024,3678.85412207687,4510.13905852194,9.19076498974597,30.8688679987508,46.0423681126462,2804.7168586236,65.9026253660997,122.887236200288,0.0885906641050813,90.2400083137374,51.0631719322341,2708.69659224144,25.5321551581481,43.9569758414094,3337.90120816666,22.7871262432688,64.656975004092,0.386707969009876,258.446496074967,102.919954058756,88.7751864656635,28.8314002114277,15.4165735285439,20.0643324362183,6.23166184130756,18.031940632686,4.12728774436251,28.1719477523925,22.60508273056,14.9594027319273,0.938890283613109,18.6642159471129,5.52385887909955,6.24356297114027,3.15818980625021,0.00853905275889857,0.650311065243569,0.204081965289419,53.7239137730597,43.5698498628312,44.9821545442939,44.9914066109061,45.0035989698768,44.9892919239402,35.0142606195807,79.1851434297212,39.9968250402808,35.3560545687546,100.005677169263,-0.0178602426790167,7.77572393417358e-06,-0.0046880641579628,-0.00320386558771133,-0.0080423541367054,0.0224794515967369,-0.0690239761315752,0.0069307741522789,100.006116484106,0.586516223847866,-0.0704390674829483,0.720428071916103,-0.0109127193689346,-0.420356430113316,0.0178258620202541,100.244737230241,0.00212740336428396,48.1722277030349,0.451852115988731,50.8445611819625,-0.0162136115133762,-0.129872001707554,-0.188949313759804
1546861310.18268,0.000526355373859406,3667.42694774684,4469.51909510957,9.23763275167137,30.8393424702957,45.8714433693636,2805.10076665348,65.4438053393738,122.898876084193,0.0931273574602036,90.2534497073093,49.9928590519937,2709.92798187857,25.598073889008,45.2631879089878,3337.92958160949,23.0629613166025,64.6439212474444,-0.777469401061535,257.806724619009,102.95314081064,88.8473886948811,28.8314002114277,15.4165735285439,20.0643324362183,6.23166184130756,18.031940632686,4.12728774436251,28.1719477523925,22.60508273056,14.9594027319273,0.938890283613109,18.6642159471129,5.52385887909955,6.24356297114027,3.15818980625021,0.00853905275889857,0.650311065243569,0.204081965289419,53.7239137730597,43.5698498628312,44.9902105841041,44.9906151470542,45.008493693769,45.0044455894828,35.01491004318,79.2006049372981,39.9999576792121,39.129329946035,100.005677169263,-0.0178602426790167,7.77572393417358e-06,-0.0046880641579628,-0.00320386558771133,-0.0080423541367054,0.0224794515967369,-0.0690239761315752,0.0069307741522789,100.006116484106,0.586516223847866,-0.0704390674829483,0.720428071916103,-0.0109127193689346,-0.420356430113316,0.0178258620202541,100.244737230241,0.00212740336428396,48.1722277030349,0.451852115988731,50.8445611819625,-0.0162136115133762,-0.129872001707554,-0.188949313759804
1546861346.18268,0.00035286637544632,3644.49614108063,4440.61309902557,9.30818866412281,30.7401485538597,45.9107586031335,2805.11751704519,66.6989194376022,122.8875320211,0.0927083285456458,90.2510866681592,49.8086165478333,2709.71796972052,25.2845761651522,43.8558689438003,3338.19521652634,22.7955319859353,64.6359543690032,-1.17272596806288,257.85605440036,102.941765006195,88.7541190262782,28.8314002114277,15.4165735285439,20.0643324362183,6.23166184130756,18.031940632686,4.12728774436251,28.1719477523925,22.60508273056,14.9594027319273,0.938890283613109,18.6642159471129,5.52385887909955,6.24356297114027,3.15818980625021,0.00853905275889857,0.650311065243569,0.204081965289419,53.7239137730597,43.5698498628312,44.9994658312201,44.9942531761527,45.0074202665687,44.9865586552024,34.9969747385383,79.1065665400954,40.007064794004,37.0595500658588,100.005677169263,-0.0178602426790167,7.77572393417358e-06,-0.0046880641579628,-0.00320386558771133,-0.0080423541367054,0.0224794515967369,-0.0690239761315752,0.0069307741522789,100.006116484106,0.586516223847866,-0.0704390674829483,0.720428071916103,-0.0109127193689346,-0.420356430113316,0.0178258620202541,100.244737230241,0.00212740336428396,48.1722277030349,0.451852115988731,50.8445611819625,-0.0162136115133762,-0.129872001707554,-0.188949313759804
1546861382.18268,3.55182766914368e-05,3659.02612514017,4421.03338372227,9.19117540767724,30.5788453688253,45.6530816371188,2805.63525259378,67.0142906616679,122.890996618263,0.0941595955864928,90.2394337535365,50.2618054668005,2709.93069571537,25.4721616486718,45.4515631132266,3338.49817453624,22.8054129533791,64.6174759024165,0.588186307251453,257.72014404303,102.950668163113,88.7947537339337,28.8314002114277,15.4165735285439,20.0643324362183,6.23166184130756,18.031940632686,4.12728774436251,28.1719477523925,22.60508273056,14.9594027319273,0.938890283613109,18.6642159471129,5.52385887909955,6.24356297114027,3.15818980625021,0.00853905275889857,0.650311065243569,0.204081965289419,53.7239137730597,43.5698498628312,45.0045443472266,45.0024531826377,45.0085293611884,45.0044659981132,34.9952960523963,79.3276446891846,40.0040924677253,33.4501958623483,100.005677169263,-0.0178602426790167,7.77572393417358e-06,-0.0046880641579628,-0.00320386558771133,-0.0080423541367054,0.0224794515967369,-0.0690239761315752,0.0069307741522789,100.006116484106,0.586516223847866,-0.0704390674829483,0.720428071916103,-0.0109127193689346,-0.420356430113316,0.0178258620202541,100.244737230241,0.00212740336428396,48.1722277030349,0.451852115988731,50.8445611819625,-0.0162136115133762,-0.129872001707554,-0.188949313759804
1546861418.18268,0.00153387433290482,3689.55718057457,4476.7629735586,9.2235078441142,30.7360124857696,46.0428683014045,2805.14260267209,65.5355509347168,122.888420543438,0.0962643904175256,90.2298200025998,49.5525330474086,2709.94353810378,25.3354593245675,42.7186560260079,3338.47597280456,22.8105999714586,64.6066419773555,-1.18908417671919,258.175897051483,102.928016146882,88.7830774011976,28.8314002114277,15.4165735285439,20.0643324362183,6.23166184130756,18.031940632686,4.12728774436251,28.1719477523925,22.60508273056,14.9594027319273,0.938890283613109,18.6642159471129,5.52385887909955,6.24356297114027,3.15818980625021,0.0178003274110714,0.671803939756837,0.211634237437744,54.1151282757806,43.8525330029306,44.9877272114158,44.9993011316657,44.9965118774772,45.0118142828345,35.0131905254722,79.2918995095949,39.9893549522758,35.5871572656085,100.005677169263,-0.0178602426790167,7.77572393417358e-06,-0.0046880641579628,-0.00320386558771133,-0.0080423541367054,0.0224794515967369,-0.0690239761315752,0.0069307741522789,100.006116484106,0.586516223847866,-0.0704390674829483,0.720428071916103,-0.0109127193689346,-0.420356430113316,0.0178258620202541,100.244737230241,0.00212740336428396,48.1722277030349,0.451852115988731,50.8445611819625,-0.0162136115133762,-0.129872001707554,-0.188949313759804
1546861454.18268,-0.000734898555278778,3663.94288514015,4470.50561866481,9.23685096074684,30.5744811861662,45.7624893189508,2805.6999184288,67.0729174508449,122.896157572416,0.0980333234703457,90.2263531503913,48.7655463058997,2710.49077475247,25.3057495512538,44.3486581042241,3338.95676449797,22.8706593083699,64.5896172273174,-1.16510098427534,257.653323329127,102.942012156921,88.8180086442784,28.723913928851,15.3333964840541,20.5015603957587,6.20438618616242,18.6400971654306,4.12898485462503,27.8755502433274,22.7265404642797,15.2455246803085,1.04997874736495,17.8287750505843,5.5605596742451,6.26189551671848,3.06327543237108,0.0178003274110714,0.671803939756837,0.211634237437744,54.1151282757806,43.8525330029306,44.998021210134,45.0004319223762,44.9999931320548,44.9933784231544,35.0102887234092,79.0205327529903,40.0042497810721,37.8125755413138,100.000967873037,0.00725261990795843,0.0198317131400108,-0.0132914796471596,0.0101620945334435,0.189829152077436,0.0129274734854698,-0.125979969307082,-0.0124678531289101,99.9883857187629,0.0454477891325951,-0.0370579391717911,0.0516016110777855,-0.00409866869449615,0.0746850594878197,-0.00384823456406593,100.183553896844,-0.124710279359715,49.1980080232024,0.608554777503014,51.088774882257,0.00484567508101463,-0.672473944723606,-0.062871041893959
1546861490.18268,0.000875839054584503,3657.74694453586,4444.09536313557,9.21195546314661,30.7140352035839,45.5532687740461,2805.92636340426,67.1003620023257,122.903699328684,0.0993520848021701,90.2406977612915,50.8096747271019,2710.09085303193,25.1584955444653,43.3995693437113,3338.36719073283,22.8320621784468,64.5691482450313,1.16676108390093,257.771531612168,102.94627922091,88.6998889416029,28.723913928851,15.3333964840541,20.5015603957587,6.20438618616242,18.6400971654306,4.12898485462503,27.8755502433274,22.7265404642797,15.2455246803085,1.04997874736495,17.8287750505843,5.5605596742451,6.26189551671848,3.06327543237108,0.0178003274110714,0.671803939756837,0.211634237437744,54.1151282757806,43.8525330029306,45.0248778614402,45.0092215570807,44.9872684845328,45.0005359777808,35.0010687145591,79.2685439058455,40.0103703483939,38.1006295212292,100.000967873037,0.00725261990795843,0.0198317131400108,-0.0132914796471596,0.0101620945334435,0.189829152077436,0.0129274734854698,-0.125979969307082,-0.0124678531289101,99.9883857187629,0.0454477891325951,-0.0370579391717911,0.0516016110777855,-0.00409866869449615,0.0746850594878197,-0.00384823456406593,100.183553896844,-0.124710279359715,49.1980080232024,0.608554777503014,51.088774882257,0.00484567508101463,-0.672473944723606,-0.062871041893959
1546861526.18268,3.58976483345032e-05,3690.77221837127,4471.11454033535,9.23250503682562,30.555535022494,45.5827765833969,2805.9279463728,66.2125606239158,122.90539425515,0.104173861860557,90.1728721588626,50.8759735956551,2709.96094871933,25.5115038129055,43.2957662435267,3338.48134115938,22.8949985500713,64.5582603916572,-0.527635888755321,257.081399595664,102.930549853538,88.5040470156544,28.723913928851,15.3333964840541,20.5015603957587,6.20438618616242,18.6400971654306,4.12898485462503,27.8755502433274,22.7265404642797,15.2455246803085,1.04997874736495,17.8287750505843,5.5605596742451,6.26189551671848,3.06327543237108,0.0178003274110714,0.671803939756837,0.211634237437744,54.1151282757806,43.8525330029306,44.9859252247214,45.004526732862,45.0049564728141,44.9887317785621,35.0078973278403,79.1009084096207,39.9988395866752,37.1056759388217,100.000967873037,0.00725261990795843,0.0198317131400108,-0.0132914796471596,0.0101620945334435,0.189829152077436,0.0129274734854698,-0.125979969307082,-0.0124678531289101,99.9883857187629,0.0454477891325951,-0.0370579391717911,0.0516016110777855,-0.00409866869449615,0.0746850594878197,-0.00384823456406593,100.183553896844,-0.124710279359715,49.1980080232024,0.608554777503014,51.088774882257,0.00484567508101463,-0.672473944723606,-0.062871041893959
